title;singer;album;producer;distributor;year_month;is_popular;external_factors;num_times_top_10;num_times_top_5;num_times_top_1;is_collab;spotify_uri;album_type;release_date;duration_ms;explicit;acousticness;danceability;energy;instrumentalness;liveness;loudness;speechiness;valence;tempo;singer_id;is_ost;for_reality_tvshow
동네술집;huhgak , jung in;동네술집;에이큐브 엔터테인먼트, 더블킥엔터테인먼트;카카오 m;201506;1;0;0;0;0;True;0R4ACX5Hb0U1hPEAo3qpmL;single;2015-05-22;267294;False;0.654;0.624;0.5670000000000001;0.0;0.115;-5.167999999999999;0.0468;0.18100000000000002;132.072;2yNa8bezEINBG0U7zy5rBi;0;0
동행;kim dong ryul;동행;뮤직팜;카카오 m;201410;1;0;0;0;0;False;143MWj1w7d5G5Hpn2bYyqv;album;2014-10-01;265321;False;0.645;0.552;0.5529999999999999;0.0;0.16399999999999998;-8.131;0.0305;0.318;117.89;3zYyfrb4r6ZHI5Di0rB9bV;0;0
동화;melomance;the fairy tale;민트페이퍼, 광합성;카카오 m;201807-201808-201809;1;0;1;0;0;False;1O6gfRnuWW3jRG77Tn8gHW;single;2018-07-04;227054;False;0.76;0.682;0.43;0.0;0.126;-5.292000000000001;0.0331;0.526;99.97;6k4r73Wq8nhkCDoUsECL1e;0;0
동화 (feat. 아이유);kim dong ryul-sep-iu;동화;뮤직팜;카카오 m;201812;1;0;0;0;0;True;5lkUs3U15vkiV02E3ueRdt;single;2018-12-07;253813;False;0.878;0.326;0.366;3.3299999999999996e-05;0.0979;-8.269;0.0282;0.0747;101.93799999999999;3zYyfrb4r6ZHI5Di0rB9bV-sep-3HqSLMAZ3g3d5poNaI7GOU;0;0
두 남자 이야기;theone&kcm;two men`s story (digital single);jo엔터테인먼트;카카오 m;201102;0;0;0;0;0;True;6vxHzA4fAi97L8gU706ase;single;2011-02-22;271621;False;0.8059999999999999;0.33399999999999996;0.392;0.0;0.14400000000000002;-8.911;0.0353;0.184;138.92;5tSyXURsdssn5bWMrLBusM;0;0
두 마리;baechigi;두 마리;ymc엔터테인먼트;nhn벅스;201204;1;0;0;0;0;False;2BBnPkB2NugB1bNr8TujIV;single;2012-04-12;226839;False;0.0298;0.7490000000000001;0.955;0.0;0.0887;-1.913;0.0847;0.872;128.014;1mKRJeL6KrSlwLG8gvwSQP;0;0
두 사람;park jang hyeon-sep-park hyeon gyu (bromance);상속자들 ost part 3;fnc엔터테인먼트, 화앤담픽쳐스;stone music entertainment;201311;0;0;0;0;0;True;7aYDDLRDEKJXshJWXFPHK3;compilation;2014-08-14;219010;False;0.27899999999999997;0.331;0.706;0.0;0.226;-3.627;0.0466;0.22399999999999998;149.58100000000002;3rrDISu2wRFfPN0SZXekYc-sep-7ooqthx8sfBgDmujnohQ29;1;0
두 여자;wax;두 여자;뮤지끄엔터테인먼트;카카오 m;201011;0;0;0;0;0;False;6hbse8qMtAZezL1P5nVZdA;single;2010-10-29;201377;False;0.451;0.45399999999999996;0.643;0.0;0.142;-2.7230000000000003;0.0352;0.355;199.799;0pXagXd1JRSlBwrkywCLmm;0;0
두고두고;wonder girls;wonder world;jyp entertainment;카카오 m;201111;0;0;0;0;0;False;6PKAcHTaJ053jfWtWnNNmK;album;2011-01-01;227266;False;0.528;0.498;0.634;4.42e-06;0.221;-6.232;0.0685;0.617;123.18;3Cv2vi3WTl8VZOTdrBkKdM;0;0
두근두근;ben;프로듀사 ost;roy 엔터테인먼트;sony music;201507;0;0;0;0;0;False;66pJWKnJ1kx8SmrnEWQnPK;album;2015-05-23;202320;False;0.14800000000000002;0.7829999999999999;0.523;0.0;0.0576;-3.673;0.0494;0.7090000000000001;124.042;0bDdOBGVCFVt0f8N9ldW1k;1;0
두근두근;sunny hill;최고의 사랑 ost part 3;더그루브엔터테인먼트;카카오 m;201105-201106;1;0;0;0;0;False;3He5ZPyPpPePKWQGB1rATo;album;2011-06-15;217286;False;0.163;0.674;0.738;0.0;0.192;-4.945;0.0304;0.605;127.009;1ePYD8tMMM4Y8gbwi69vaf;1;0
두리쥬와 (feat. s.b.n);u-doragon-sep-s.b.n;두리쥬와 x linda x 신난다;mbc;카카오 m;202008;1;0;0;0;0;True;0AjG7OYfaoIFIrCdWadM5f;single;2020-08-01;219333;False;0.0426;0.693;0.9440000000000001;3.91e-05;0.28300000000000003;-4.821000000000001;0.0571;0.778;141.04;43mfCruPTvSAMxcNMNSmgg-sep-5DVzNlO8caz1F5kdpcOX35;0;0
두사랑 (feat. 매드클라운);davichi-sep-mad clown;두사랑;mmo엔터테인먼트, stone music entertainment;stone music entertainment;201503-201504-201505;1;0;2;0;0;True;4O4bVvgUrB4IYvZsvIm8hA;single;2015-03-18;225750;False;0.287;0.534;0.755;0.0;0.225;-4.417;0.156;0.754;178.112;4z6yrDz5GfKXkeQZjOaZdq-sep-0dX6tgZKWpamoFHFuXFhwd;0;0
둘 중에 하나 (runaway);kara;둘 중에 하나 (runaway);dsp미디어;카카오 m;201309;0;0;0;0;0;False;2JYOQRKEBZOYtu0J3NM82i;single;2013-08-21;202553;False;0.162;0.765;0.738;0.0;0.32;-4.522;0.0418;0.6729999999999999;120.001;7aZ221EQfonNG2lO9Hh192;0;0
둘! 셋! (그래도 좋은 날이 더 많기를);bts;wings;빅히트 엔터테인먼트;카카오 m;201610;0;0;0;0;0;False;5fYm8baZVZwc1p4xUyjRub;album;2017-02-13;272537;False;0.0254;0.439;0.9279999999999999;0.0;0.1;-4.096;0.233;0.599;169.928;3Nrfpe0tUJi4K4DXYWgMUX;0;0
둘만의 세상으로 가;crush;사랑의 불시착 ost part 10;stone music entertainment;지니뮤직;202002-202003;1;0;1;0;0;False;0FdsSbg6VINuk5FLKtUl7n;compilation;2020-02-16;221909;False;0.843;0.42100000000000004;0.37799999999999995;0.0;0.11;-7.593999999999999;0.031;0.257;95.507;6aLdhHUqgdKE86xbtNmY8g;1;0
둘이 하나 (love theme) (with 봉구 of 길구봉구);lyn;내 여자친구는 구미호 ost;후크엔터테인먼트;nhn벅스;201008;0;0;0;0;0;False;0X3JhbAGhqrbeMzTukuQ7D;album;2012-03-03;212381;False;0.687;0.58;0.512;0.0;0.0985;-7.756;0.0516;0.401;159.94899999999998;1A6WCseWiK22oxqodg7vcy;1;0
둘이서 한잔해;davichi;mystic ballad part 2;코어컨텐츠미디어;카카오 m;201303;1;0;0;0;0;False;7i46duyhoBbmNNjCqfU5jd;album;2013-03-18;223573;False;0.627;0.535;0.375;0.0;0.107;-7.707999999999999;0.0522;0.322;77.008;4z6yrDz5GfKXkeQZjOaZdq;0;0
뒷모습이 참 예뻤구나 (at close);kyuhyun;the 1st mini album `광화문에서 (at gwanghwa...;sm entertainment;지니뮤직;201411;0;0;0;0;0;False;4DBvpymEhFtwkO9oVHFzU2;album;2014-11-13;236917;False;0.721;0.596;0.392;8.7e-06;0.0989;-6.775;0.0336;0.264;133.74;0il5ZP3xYOECtONJtZ38Ln;0;0
드라마 (drama);9muses;drama;스타제국;지니뮤직;201502;1;0;0;0;0;False;7gHx1QGVqAQtF089gebvrY;single;2015-01-23;180571;False;0.131;0.733;0.929;0.0;0.294;-1.796;0.0794;0.9390000000000001;110.00299999999999;55tJwpPIz9BMrSLM45iEXX;0;0
들리나요;the 발라드;들리나요;㈜태풍코리아;카카오 m;201402;0;0;0;0;0;False;5265MFmJQUGijSPzu22v6H;album;2019-05-15;240448;False;0.727;0.34600000000000003;0.405;0.0;0.152;-7.779;0.0353;0.292;133.27;1ozv0y2v9sLW5qbuWuBZOW;0;0
들리나요;zia;내 마음이 들리니 ost part 1;더그루브엔터테인먼트;카카오 m;201104;1;0;0;0;0;False;0OqlTQvUOg5KEWzqtIxYFK;single;2011-04-15;236068;False;0.716;0.374;0.47600000000000003;0.0;0.151;-7.801;0.0343;0.207;132.738;2vAxwTAH2OaInCfMxriCqk;1;0
들었다 놨다 (love actually);sunnyhill,daybreak;"re;code episode iii";카카오 m;카카오 m;201304;1;0;0;0;0;True;0YTsNpN2HK0Vyg1ozhSKqd;single;2013-04-05;223399;False;0.311;0.737;0.782;0.0;0.076;-5.287000000000001;0.064;0.763;92.001;6SetiVnQManl2lj5ARSqa9;0;0
땡땡땡;supreme team;spin off (repackage);아메바컬쳐;stone music entertainment;201006-201007;1;0;0;0;0;False;3L7K40tqvlOju1lCr0jB01;single;2010-06-03;210746;False;0.14400000000000002;0.578;0.904;0.0;0.33299999999999996;-4.6419999999999995;0.435;0.838;128.172;6dHoQP2ONf0e9DMH94Obo7;0;0
떠나간다;noel;떠나간다;itm;카카오 m;201206;0;0;0;0;0;False;6x4m3y9RVHFsVK5sWaUYjW;single;2012-04-19;239673;False;0.664;0.65;0.5820000000000001;0.0;0.0959;-5.506;0.0306;0.359;113.92;2G5VFTwwlZUulCbtPbc1nx;0;0
떠나야만해;jang beom june;장범준 2집;버스커버스커;stone music entertainment;201604;0;0;0;0;0;False;0VZ1r259iLSHveTM0JXwhC;album;2016-03-25;238853;False;0.8590000000000001;0.47200000000000003;0.23399999999999999;2.95e-05;0.105;-9.718;0.047;0.33899999999999997;100.309;529ZdRwFoSKtQ0LPwKxGiu;0;0
떠올라;baek ji young;떠올라;브레이브엔터테인먼트, ws엔터테인먼트;카카오 m;201306;0;0;0;0;0;False;2Wm7VYa2sIZtLU5Y2QsgBv;single;2013-05-24;209824;False;0.0351;0.7340000000000001;0.861;0.0;0.139;-3.984;0.0308;0.727;122.962;3l0MJ9LCiBlMyOMaz485Q5;0;0
떨어지는 낙엽까지도;heize;만추;stone music entertainment, studio blu;지니뮤직;201910-201911;1;0;0;0;0;False;0zaSzLLXVwOKuh0ABPibqi;single;2019-10-13;202933;False;0.622;0.524;0.563;0.0;0.38;-6.779;0.0722;0.37200000000000005;93.99700000000001;5dCvSnVduaFleCnyy98JMo;0;0
또 다시 사랑;lim changjung;또 다시 사랑;nh emg;stone music entertainment;201509-201510-201511-201512-201601-201602;1;0;2;1;0;False;0ndDM1fMpXc3pRNmQukNow;album;2017-06-02;286986;False;0.271;0.275;0.539;0.0;0.9390000000000001;-5.944;0.0333;0.152;137.082;4dB2XmMpzPxsMRnt62TbF5;0;0
또 보고 싶어 (feat. 상추);ns yoonji-sep-sang chu;또 보고 싶어;jtm엔터테인먼트;sony music;201108;0;0;0;0;0;True;7yscREuFNnw868JhrVTQQH;single;2012-01-09;202773;False;0.305;0.75;0.9420000000000001;0.0;0.0405;-0.7659999999999999;0.14800000000000002;0.72;124.961;2DSqpvo74uE5SJNoT4Y44l-sep-7huWrzf0u8uNCNY5yoe0Ko;0;0
또 사랑에 속다;8eight;또 사랑에 속다;빅히트 엔터테인먼트;dreamus;202002;0;0;0;0;0;False;3rXaSgdZyUIQK6FPFBzyao;single;2020-02-07;200571;False;0.7090000000000001;0.541;0.7979999999999999;0.0;0.126;-1.956;0.0372;0.578;169.894;5fp3IPvTlnkqI5NvRnwldJ;0;0
또 생각이 나서 (with 임창정);ali;또 생각이 나서 (with 임창정);쥬스엔터테인먼트;sony music;201611;0;0;0;0;0;False;1OgL8WxQBSn649QDGK2COr;single;2016-11-21;281836;False;0.688;0.56;0.436;0.0;0.113;-5.127000000000001;0.0319;0.215;129.921;62CcVzIaV3dNGEmE12YAL9;0;0
또 싸워 (feat. 윤하);epik high-sep-younha;신발장;yg entertainment;지니뮤직;201410;1;0;0;0;0;True;7Dhm6ckiZCs4ASHmuTQWrN;album;2014-10-22;251367;False;0.182;0.716;0.52;0.00225;0.0966;-7.077999999999999;0.363;0.32899999999999996;172.165;5snNHNlYT2UrtZo5HCJkiw-sep-6GwM5CHqhWXzG3l5kzRSAS;0;0
또 운다 또;davichi;davichi hug;mmo엔터테인먼트, stone music entertainment;stone music entertainment;201501-201502;1;0;2;2;0;False;29j6CUHUqJg1uJCsAvcBQP;single;2015-01-21;201333;False;0.83;0.617;0.426;0.0;0.12;-5.2410000000000005;0.035;0.21;136.624;4z6yrDz5GfKXkeQZjOaZdq;0;0
또 하루 (feat. 개코);gary;또 하루;리쌍컴퍼니;카카오 m;201601-201602;1;0;1;1;0;True;7ftv3uigGigYVND065syjM;single;2015-12-31;217019;False;0.171;0.5589999999999999;0.743;0.0;0.10099999999999999;-6.7410000000000005;0.0695;0.505;149.63;5myBH2YqzOgyWoTKCsydAi;0;0
또르르;ji yeon-sep-tara;공부의 신 ost;마루아라엔터테인먼트;sony music;201001;1;0;0;0;0;True;2s0KODhO99126YBZb89UMf;album;2012-03-26;241272;False;0.885;0.619;0.48200000000000004;0.0;0.0904;-7.287999999999999;0.0321;0.289;136.143;4ojQ8Cy1AVup7CZ0OG68eq-sep-24JAAnBviO3vTMZ5N9taj8;1;0
똑같다면;brown eyed soul;browneyed soul;인넥스트 트렌드;stone music entertainment;201011-201012;1;0;2;0;0;False;63Kp2PFXGpQRzOt8EswMsl;album;2015-11-18;301026;False;0.45299999999999996;0.44;0.53;0.0;0.109;-5.535;0.0486;0.294;174.05700000000002;7AVa6rcpTQWVqgy91llPP5;0;0
똑같아 (same);rain;back to the basic;제이튠엔터테인먼트;stone music entertainment;201004;0;0;0;0;0;False;5ackfEyUJmuuMnMdmpCiNt;single;2010-01-01;196533;False;0.0521;0.7390000000000001;0.78;0.0;0.0483;-5.06;0.0926;0.677;138.097;5L4EafeXwZ0stGuPtGr5Tz;0;0
똑같은 사랑 똑같은 이별;urban zakapa;(02);플럭서스;nhn벅스;201211;1;0;0;0;0;False;7lFlobI1DZx0ns1NPiWcpC;album;2012-10-30;237348;False;0.574;0.48;0.426;0.0;0.12;-5.386;0.0271;0.18100000000000002;129.911;1dOMFM5wDNsENQQW0nl0K8;0;0
뚜두뚜두 (ddu-du ddu-du);blackpink;square up;yg entertainment;지니뮤직;201806-201807-201808-201809-201810-201811-201901-201902;1;0;4;3;1;False;7b8YOVV5quZcSKEijDgyWB;single;2018-06-15;209355;False;0.0313;0.6709999999999999;0.8590000000000001;0.0;0.267;-3.9219999999999997;0.0833;0.39;139.931;41MozSoPIsD1dJM0CLPjZF;0;0
뜨거운 여름밤은 가고 남은 건 볼품없지만;jannabi;monkey hotel;페포니 뮤직;카카오 m;201904-201905-201906;1;1;0;0;0;False;4JmRth9mDEINhUNIpDYLQi;album;2016-08-04;243000;False;0.43799999999999994;0.495;0.624;0.000424;0.292;-4.03;0.0265;0.327;79.0;2SY6OktZyMLdOnscX3DCyS;0;0
뜨래요 (feat. 앙리 of 3b);baechigi-sep-앙리;뜨래요;sony music;sony music;201404;1;0;0;0;0;True;2UghlnLJA2pxThfjrTzmbC;single;2014-03-24;205636;False;0.0523;0.797;0.9109999999999999;0.0;0.0655;-3.469;0.0668;0.79;123.01799999999999;1mKRJeL6KrSlwLG8gvwSQP-sep-4a8rgHQE6fAguUteGBf1Gy;0;0
뜸;winner;뜸;yg entertainment;yg plus;202004;1;0;0;0;0;False;3Gf5UpAW8XA1XMS6CB54KK;album;2020-04-09;176351;False;0.0476;0.696;0.652;0.0;0.0324;-5.473;0.0604;0.618;155.93;5DuzBeOgFwViFcv00Q5PFb;0;0
띵 (prod. by 기리보이);jvcki wai-sep-yanghongwon-sep-osshun gum-sep-han yo han;dingo x indigo music;인디고뮤직, 딩고뮤직;카카오 m;201901-201902-201903-201904;1;0;1;0;0;True;16YSuCnEjfRU3ic7Zb7fFA;single;2019-01-13;226566;False;0.282;0.83;0.769;0.0;0.121;-1.5430000000000001;0.135;0.91;154.042;4bjcB3ZKiHgPzJvY2S2FLN-sep-1SsVqqC31h54Hg08g7uQhM-sep-4F4rHRjTw15zhEFKvnLs7q-sep-0yHrFzi7dWriMWhB5XA99P;0;0
라면인건가;akmu;sbs k팝 스타 시즌2 top 10 part 1;sbs 콘텐츠허브;카카오 m;201302-201303;1;0;0;0;0;False;4duxmnFacqHAFujAvT5cVG;single;2013-02-17;190472;False;0.18600000000000003;0.742;0.69;0.0;0.07;-5.1979999999999995;0.0417;0.7340000000000001;101.963;6OwKE9Ez6ALxpTaKcT5ayv;0;1
라비앙로즈 (la vie en rose);iz*one;color*iz;stone music entertainment, off the record entertainment;지니뮤직;201811-201901;1;0;0;0;0;False;1fRaznZsAB2i63TtmYv2Hc;album;2018-10-29;218993;False;0.0899;0.698;0.9079999999999999;0.0;0.115;-1.2109999999999999;0.0548;0.606;115.975;5r1tUTxVSgvBHnoDuDODPH;0;0
랄라랜드 (feat. 나르샤, 제아);cho pd,narsha,je-a;랄라랜드 [digital single];스타덤;카카오 m;201007;0;0;0;0;0;True;5Ki7nkjAG4LxJZXVqccthl;single;2010-06-14;207882;False;0.133;0.8140000000000001;0.951;0.0;0.0971;-3.1689999999999996;0.122;0.7829999999999999;108.008;2SRKhTsN0ktwnPAxwydHnt;0;0
랄랄라 (feat. 소야);mighty mouth-sep-soya;랄랄라;원오원엔터테인먼트;카카오 m;201107;1;1;0;0;0;True;1bPBDXeK0ad2t7oorVM4vh;compilation;2012-05-06;230787;False;0.11599999999999999;0.7559999999999999;0.924;0.0;0.34;-5.322;0.15;0.8490000000000001;132.04;7pxK1v2idIDo5Imir0lb5i-sep-0QSwSakRp1d6rxjRrTy9b7;0;0
랄랄라 송;unnies;언니들의 슬램덩크 시즌 2;kbs미디어;카카오 m;201705;0;0;0;0;0;False;5kmnDsMjwmwn3e884mlVRQ;single;2017-05-12;201224;False;0.374;0.655;0.7290000000000001;0.0;0.174;-3.176;0.0881;0.892;95.965;1yiDnFMFWXLovGSw3tcFVg;0;0
러브 델루나;taeyong-sep-punch;호텔 델루나 ost part.13;냠냠엔터테인먼트;카카오 m;201908;0;0;0;0;0;True;4pKEzqBR07CBw28GHjFzYJ;album;2019-08-31;267742;False;0.541;0.478;0.763;0.0;0.175;-3.96;0.196;0.57;199.822;6SKusTjOAPsTZ6kareKQdm-sep-2FgZrgTMX6Sk0VNcOsEPmm;1;0
러브 레시피;gummy;러브 레시피;yg entertainment;stone music entertainment;201012;1;0;0;0;0;True;7eBhQz62fMGJgGrSshcdxR;single;2018-10-27;232176;False;0.28800000000000003;0.623;0.667;0.0;0.0886;-5.636;0.0864;0.685;94.991;0hRHbwZ0xSwfVHl4FTv7jq;0;0
러브 레시피;clazziquai;5집 blessed;플럭서스;예당컴퍼니;201303;0;0;0;0;0;False;0qurUXMbc6lMsQ6zURyvdS;album;2013-02-05;248267;False;0.53;0.602;0.8109999999999999;6.28e-06;0.14;-5.102;0.0558;0.462;173.87;0akZcna6MlOPRo0reVTaPr;0;0
러시안 룰렛 (russian roulette);red velvet;russian roulette - the 3rd mini album;sm entertainment;지니뮤직;201609-201610-201611;1;0;1;1;0;False;5HiSc2ZCGn8L3cH3qSwzBT;album;2016-09-07;211243;False;0.055;0.726;0.903;0.000225;0.158;-2.2769999999999997;0.0357;0.958;129.986;1z4g3DjTBBZKhvAroFlhOM;0;0
레시피;brown eyed girls;레시피;내가 네트워크;카카오 m;201307;1;0;0;0;0;False;5lbax5Xg5P5W83UqW4VZ1M;single;2013-07-09;221857;False;0.158;0.894;0.6509999999999999;0.0;0.126;-5.747999999999999;0.0843;0.927;114.023;2GEPtT5RDxrmdi0A4mbDi7;0;0
레옹;reason god g (g- dragon) not reason (park myeong su, iu) (이유 갓지(god g) 않은 이유 (박명수, 아이유));무한도전 영동고속도로 가요제;mbc;nhn벅스;201508-201509;1;0;2;2;1;True;3NIGm9vJyfBuuFAvQQki87;single;2015-08-22;201195;False;0.145;0.831;0.7040000000000001;4.22e-06;0.0684;-4.091;0.047;0.7390000000000001;108.022;2oMvHLFJUxydmcPBabNrsu;0;1
로미오 & 줄리엣 (vocal 슈프림팀(supreme team));shin seung hun;20th anniversary - best collection & t...;dorothy company;stone music entertainment;201011;0;0;0;0;0;False;1o0Cke41d5tU5wOlr1pK6R;album;1993-04-01;203840;False;0.0616;0.8240000000000001;0.772;0.0;0.09300000000000001;-6.526;0.0639;0.718;107.71799999999999;4xgRWQOK2y3pGRFtmWNjyw;0;0
로코 드라마;shin hye sung;delight;라이브웍스컴퍼니;stone music entertainment;201601;0;0;0;0;0;False;6VJ5dehaKm7wu9WGLf4KPD;single;2016-01-12;197706;False;0.703;0.539;0.613;0.0;0.109;-5.97;0.0526;0.546;82.064;5UQ3p0DuxXEhzWYroDNUXl;0;0
루팡 (lupin);kara;루팡 (lupin);dsp미디어;stone music entertainment;201003;1;0;1;1;0;False;3RmwOvD5VBSsqSES1GsFX6;single;2010-02-17;192440;False;0.00293;0.693;0.927;0.006679999999999999;0.11800000000000001;-2.792;0.0661;0.5429999999999999;135.934;7aZ221EQfonNG2lO9Hh192;0;0
리듬 타 (rhythm ta);ikon;welcome back;yg entertainment;지니뮤직;201510;1;0;1;0;0;False;78PWMOKnBnPwXhNwxXz5tT;single;2015-10-01;227030;False;0.129;0.762;0.8190000000000001;0.0;0.33399999999999996;-4.459;0.0897;0.606;81.98100000000001;5qRSs6mvI17zrkJpOHkCoM;0;0
리본 (ribbon);beast;highlight;큐브엔터테인먼트;universal music;201607;1;0;1;0;0;False;1Wi4SiIvC24uotAEceRva5;compilation;2016-07-04;234798;False;0.299;0.49200000000000005;0.866;0.0;0.363;-1.85;0.047;0.5770000000000001;199.95;1Pr9gT0veB2tgcisQeIGoC;0;0
리얼러브송;k.will;최고의 사랑 ost part 1;더그루브엔터테인먼트;카카오 m;201106;0;0;0;0;0;False;2acMSX8NXLArVMNI1s4hJX;single;2011-05-04;232829;False;0.612;0.499;0.772;0.0;0.10300000000000001;-5.85;0.0353;0.18;96.079;1XNC9ksvgXeD1xRJruSA5t;1;0
리얼리티;akmu;사춘기 하 (思春記 下);yg entertainment;지니뮤직;201702;0;0;0;0;0;False;3DeukUejtc6UAemdPaGCiL;album;2017-01-03;173033;False;0.446;0.823;0.7609999999999999;0.0;0.068;-4.202;0.0777;0.8;122.009;6OwKE9Ez6ALxpTaKcT5ayv;0;0
리턴 (return);koyote;코요태 어글리 (koyote ugly);피케이미디어;카카오 m;201006;1;0;0;0;0;False;0K9RDPDRXOFbwxNU83YMkl;album;2010-06-10;202266;False;0.00389;0.7070000000000001;0.8190000000000001;0.0;0.0793;-2.224;0.0305;0.331;149.907;3Xp2BCax4mS6EgstD0OyZR;0;0
립스틱 (lip stick);orange caramel;립스틱 (lipstick);플레디스;카카오 m;201209-201210;1;0;2;0;0;False;1fSQVc8qsBj6mYTkEdfK8s;album;2012-09-12;201247;False;0.008159999999999999;0.809;0.867;5.7799999999999995e-05;0.35;-4.05;0.135;0.634;125.936;2QHTtUsN6Q13w3QHdfRqsK;0;0
링가 링가 (ringa linga);taeyang;ringa linga;yg entertainment;지니뮤직;201311;1;0;0;0;0;False;2LNtO7n7cgMZisZ8ASy8Ax;album;2014-06-13;227021;False;0.0858;0.584;0.845;0.0;0.125;-3.03;0.0659;0.39299999999999996;141.013;6udveWUgX4vu75FF0DTrXV;0;0
링마벨 (ring my bell);girl's day;girl`s day love second album;드림티 엔터테인먼트;카카오 m;201507;1;0;1;0;0;False;19euxgpVaBlvBOIRTLsgJQ;album;2015-07-07;198946;False;0.152;0.456;0.956;0.0;0.07200000000000001;-2.385;0.157;0.8109999999999999;198.101;13kJgvU22LHMsJtGWLmx7W;0;0
마녀가 된 이유;ns yoon-g;neo spirit;jtm엔터테인먼트;sony music;201202;0;0;0;0;0;False;2bcEnaYvSkLgfiZb5PHMJw;single;2012-01-09;223920;False;0.00435;0.688;0.941;2.45e-06;0.621;-3.8139999999999996;0.0939;0.49200000000000005;115.054;15EDMg4DaX49QQyxlBzC2f;0;0
마리아 (maria);hwa sa;mara;rbw;카카오 m;202007-202008;1;1;2;2;0;False;0ZeGfEAL5Rl4pd5LZBGuEK;single;2020-06-29;199026;False;0.23800000000000002;0.6579999999999999;0.7490000000000001;2.03e-06;0.272;-2.967;0.0634;0.442;128.909;7bmYpVgQub656uNTu6qGNQ;0;0
마법소녀 (魔法少女);orange caramel;the first mini album;플레디스;지니뮤직;201007;1;0;0;0;0;False;4lZ7t0GhxkViSi6LKmiL2I;album;2012-06-20;190595;False;0.14300000000000002;0.6809999999999999;0.968;4.69e-06;0.0402;-2.74;0.0695;0.8740000000000001;136.035;2QHTtUsN6Q13w3QHdfRqsK;0;0
마에스트로 (maestro);changmo;돈 벌 시간 2;deoksokids;루미넌트엔터테인먼트;201702;0;0;0;0;0;False;1NVWjRzPireoOPJIGeHTIE;single;2016-07-21;221126;True;0.5579999999999999;0.889;0.596;0.0;0.0714;-4.177;0.0962;0.823;113.91799999999999;3hvinNZRzTLoREmqFiKr1b;0;0
마음;iu;마음;로엔트리;카카오 m;201505-201506-201507;1;0;2;2;0;False;5ktwBE88NKZSfmk6Lw2KhS;single;2015-05-18;166933;False;0.8420000000000001;0.6920000000000001;0.318;0.0;0.151;-5.986000000000001;0.0277;0.267;93.625;3HqSLMAZ3g3d5poNaI7GOU;0;0
마음 단단히 먹어 (feat. 에일리);mc mong;miss me or diss me;드림티 엔터테인먼트;카카오 m;201411;1;0;1;0;0;True;1ZbuSDHet6M141F07U9L7B;album;2014-11-03;224181;False;0.64;0.531;0.7070000000000001;0.0;0.19899999999999998;-4.775;0.0841;0.359;81.95100000000001;6gEWl778wJTkq4Uk5eBvgD;0;0
마음대로;lee jin ah;k팝 스타 시즌4 `마음대로`;sbs 콘텐츠허브;카카오 m;201412;1;0;0;0;0;False;5VNlvzFwpdWgMYjKibcfA2;single;2014-12-14;180186;False;0.9359999999999999;0.603;0.0779;0.0;0.11;-16.134;0.0877;0.188;103.015;4SzO3ea2qcjg1uLyNJAWnM;0;1
마음을 드려요;iu;사랑의 불시착 ost part 11;edam엔터테인먼트;카카오 m;202002-202003-202004-202005-202006-202007-202008;1;0;2;1;0;False;6dGsBRuavumBs5BghcXF3D;single;2020-02-15;280360;False;0.6829999999999999;0.344;0.43;0.0;0.0881;-5.502999999999999;0.0434;0.385;167.332;3HqSLMAZ3g3d5poNaI7GOU;1;0
마음이 말하는 행복 (happiness) (feat.이라온);maktub-sep-leeraon;red moon _ happiness;maktub company;warner music;202001-202002-202003;1;0;0;0;0;True;0fABPho2JTj4YZVsMjsUNR;single;2019-12-30;260546;False;0.507;0.377;0.506;0.0;0.10300000000000001;-4.975;0.0292;0.179;154.02100000000002;0frNU3rG4ltOP4GNBA1g4j-sep-5FsMBpsPFTzURDjb2T3ane;0;0
마일리지 (mileage) (with ydg);jung yong hwa-sep-ydg;어느 멋진 날;fnc엔터테인먼트;stone music entertainment;201501;0;0;0;0;0;True;1Nx8loIj2sdbra3DmRnOwq;album;2015-01-20;243971;False;0.207;0.604;0.7959999999999999;0.0;0.203;-4.737;0.185;0.7709999999999999;90.186;6zhAP0FoDccL9kuETOC20q-sep-3XLi2ooFH2ZG7BkdLkgLZq;0;0
마주보며 서 있어;infinite;reality;에스엠컬처앤콘텐츠레이블울림;카카오 m;201507;0;0;0;0;0;False;5OsqV6w5XPFLX1KcwctOxo;single;2015-07-13;255332;False;0.226;0.341;0.7340000000000001;0.0;0.102;-4.428;0.0548;0.149;187.378;1bkpTEmumLC3xc7HgMsttU;0;0
마지막 사랑;park ji heon;마지막 사랑 (remake);hanstar republic;카카오 m;201012;0;0;0;0;0;False;1bJKGlvDMeNttfjKFnejmF;single;2016-07-27;207299;False;0.395;0.633;0.862;0.0;0.311;-3.3930000000000002;0.0582;0.429;125.939;4JohmvlyoUyyUI16noOzcB;0;0
마지막 장면 (feat. 이성경);psy-sep-lee sungkyoung;psy 8th 4x2=8;yg entertainment;지니뮤직;201705;1;0;0;0;0;True;62zcoQRfqruFpKZpOFWKLJ;album;2017-05-10;251145;False;0.43200000000000005;0.727;0.67;0.0;0.14;-4.96;0.1;0.727;90.037;2dd5mrQZvg6SmahdgVKDzh-sep-1Wb9XdKikumNOEgLPwFtq9;0;0
