title;singer;album;producer;distributor;is_popular;num_times_top_10;num_times_top_5;num_times_top_1;is_collab;spotify_uri;album_type;duration_ms;explicit;acousticness;danceability;energy;instrumentalness;liveness;loudness;speechiness;valence;tempo;singer_id;is_ost;for_reality_tvshow;times_in_chart;first_time_in_chart_date;first_time_in_chart_year;first_time_in_chart_month;first_time_in_chart_quarter;first_time_in_chart_period
일기;heize;만추;stone music entertainment, studio blu;지니뮤직;0;0;0;0;False;4gmnxNi06yHk2v8pKSfHI4;single;250186;False;0.47200000000000003;0.249;0.6729999999999999;0.0;0.168;-5.138999999999999;0.0706;0.251;195.611;5dCvSnVduaFleCnyy98JMo;0;0;1;2019-10-01;2019;10;4;other
일년전에;jang hyunseung-sep-jeong eunji-sep-kim namjoo;`a cube` for season # white;플레이엠엔터테인먼트;stone music entertainment;1;0;0;0;True;1htbX8IUX8sB5vfeIeGrRQ;single;235598;False;0.38;0.696;0.871;0.0;0.0625;-2.728;0.0355;0.687;109.99799999999999;5JURerpvboGvXUrqlATPoO-sep-6b28h5PyvUZtOoQo6a2TcN-sep-1coxOrU1nr3pjo8KgThKFS;0;0;1;2013-01-01;2013;1;1;holiday
일산으로;jang beom june;장범준 3집;버스커버스커;카카오 m;0;0;0;0;False;2bKV5loTUL4HfhqOjQ2grH;album;225658;False;0.38;0.723;0.623;0.0;0.262;-4.564;0.0346;0.55;120.022;529ZdRwFoSKtQ0LPwKxGiu;0;0;1;2019-05-01;2019;5;2;other
일주일;after school;일주일;브레이브 엔터테인먼트;카카오 m;0;0;0;0;False;1xMMUYzr9jTVsX7FmCTEw0;single;214033;False;0.41100000000000003;0.746;0.731;0.0;0.0657;-4.34;0.025;0.865;99.977;1loWI8jVk9btgJXHgqHXPD;0;0;1;2014-02-01;2014;2;1;other
일주일 (247) (feat.zion.t, crush, dean);junggigo;247;스타쉽 엑스;카카오 m;0;0;0;0;True;7MX5vwG9NckH8TkpKSVCJ2;single;217818;False;0.439;0.732;0.354;1.86e-05;0.128;-8.361;0.0365;0.5539999999999999;87.991;6zTIxEXFWjoNu2VXauDITb;0;0;2;2015-10-01;2015;10;4;other
일주일 (a week);sistar;give it to me;스타쉽엔터테인먼트;카카오 m;0;0;0;0;False;7MjBG0X9W6NWCsetwA6Bnq;album;216293;False;0.0142;0.733;0.821;0.0;0.27;-5.349;0.0365;0.6809999999999999;102.95;2wTLheTmMcFCA4hdY8hZJP;0;0;1;2013-06-01;2013;6;2;summer
일편단심 민들레야;lim young woong;내일은 미스터트롯 데스매치 part2;tv chosun, 쇼플레이;카카오 m;0;0;0;0;False;6qaXKXpVdX5ygU3pRXnkP1;album;234660;False;0.337;0.596;0.68;6.16e-06;0.426;-4.607;0.037000000000000005;0.373;118.098;75MOYjGEyyH5U4ZFHOPvxR;0;0;3;2020-03-01;2020;3;1;other
일하러 가야 돼;beast;ordinary;큐브엔터테인먼트;universal music;1;0;0;0;False;4XT9e16MRAv2fzgxCAbGHp;single;199653;False;0.43799999999999994;0.716;0.737;0.0;0.124;-3.205;0.0837;0.903;94.962;1Pr9gT0veB2tgcisQeIGoC;0;0;1;2015-07-01;2015;7;3;summer
입김 (hello);jung yong hwa-sep-sunwoojunga;교감;fnc엔터테인먼트;카카오 m;0;0;0;0;True;0jI7Atyo0EEu8fOqDdYdlE;single;212532;False;0.753;0.65;0.40700000000000003;0.0;0.10800000000000001;-5.877999999999999;0.035;0.271;127.596;6zhAP0FoDccL9kuETOC20q-sep-04L3elxyr0XFua2Ek3domW;0;0;1;2016-01-01;2016;1;1;holiday
입만 살아가지고;shin yong jae;포맨 솔로 프로젝트 #1 신용재;ywho & 해피페이스 ent.;카카오 m;0;0;0;0;False;6qVsk72GDnJDhCYwId6iU8;single;208907;False;0.4370000000000001;0.6829999999999999;0.498;0.0;0.11;-6.815;0.0449;0.474;129.891;2frFGmni9tkRgXYdXmzQvR;0;0;1;2013-10-01;2013;10;4;other
입술 사이 (50cm);iu;modern times;카카오 m;카카오 m;1;0;0;0;False;5K8D8VKWxLlS9irhfGlIEi;album;170788;False;0.44;0.474;0.4;0.0;0.215;-6.1979999999999995;0.0388;0.452;143.686;3HqSLMAZ3g3d5poNaI7GOU;0;0;1;2013-10-01;2013;10;4;other
입술에 입술(lip 2 lip);9muses;muses diary;스타제국;지니뮤직;0;0;0;0;False;12VEtNuKVQLjWrbEH1ovQJ;single;182203;False;0.125;0.77;0.927;0.0;0.102;-1.525;0.0492;0.9640000000000001;136.024;55tJwpPIz9BMrSLM45iEXX;0;0;1;2016-08-01;2016;8;3;summer
입술의 말;m.c the max;unveiling;뮤직앤뉴;카카오 m;1;0;0;0;False;4YhJA8SUrDPA2FoDrgYnGL;album;270915;False;0.494;0.365;0.474;0.0;0.107;-5.604;0.031;0.222;139.44899999999998;3MaRWfwKpbYnkYHC5gRKYo;0;0;1;2014-01-01;2014;1;1;holiday
입장정리 (feat. 최자, simon d);primary-sep-choiza-sep-simon d;primary and the messengers part 4;아메바컬쳐;stone music entertainment;0;0;0;0;True;6Xp2YcxV9WxaqpO3RQsXzB;single;262400;False;0.737;0.775;0.55;0.0;0.375;-8.109;0.261;0.841;171.97;4QDcs3XrA8uHUZ7Xt9Ytep-sep-3vvgBPro7lDMdReL1Ct2Hx-sep-4FWUEoOMXHOsbnMED8UqgV;0;0;2;2012-07-01;2012;7;3;summer
있다 없으니까 (gone not around any longer);sistar19;있다 없으니까;스타쉽엔터테인먼트;카카오 m;1;2;1;1;False;4TAENzBN2lYuXBF9ZNauwJ;single;211095;False;0.172;0.652;0.805;0.0;0.094;-4.399;0.0301;0.713;145.977;5Q0U6ogBrMX2oxmxy5OTzU;0;0;2;2013-02-01;2013;2;1;other
있다면;nu'est w;nu`est w `있다면`;플레디스;stone music entertainment;0;0;0;0;False;70c020Cv2tVfXYCy41AITF;single;207453;False;0.292;0.593;0.77;0.0;0.245;-5.382999999999999;0.136;0.6890000000000001;179.762;0gdWU9IX6LIiuPvXh95pas;0;0;2;2017-09-01;2017;9;3;other
있어 희미하게 (feat. gaeko);exo-sc-sep-gaeko;what a life - the 1st mini album;sm entertainment;dreamus;0;0;0;0;True;7smpmyKwtHAZpWrDGMju2Q;album;198600;False;0.20199999999999999;0.659;0.642;0.0;0.691;-3.638;0.0524;0.769;74.934;6741jcSlgsv0M3B4ruIPS5-sep-0tkHE1pQ5ZCgQb8WZ0ba79;0;0;1;2019-08-01;2019;8;3;summer
있어줘 (feat. lydia paek);dynamicduo-sep-lydia paek;grand carnival;아메바컬쳐;카카오 m;0;0;0;0;True;7Dru1fbOhXYaSqSffblgp1;album;224263;False;0.193;0.4270000000000001;0.831;0.0;0.16399999999999998;-5.242000000000001;0.585;0.624;166.894;4nvFFLtv7ZqoTr83387uK4-sep-7lWvLu7PmQ20FqmMhgqFGN;0;0;1;2015-11-01;2015;11;4;holiday
있어줘요;jang deok cheol;있어줘요;리메즈;카카오 m;1;1;0;0;False;49YuuWJfFdTVQVAhIKJayp;single;216013;False;0.7440000000000001;0.466;0.433;0.0;0.16699999999999998;-5.825;0.0294;0.262;132.054;7bxWk0Z4S3IFnHX3LOBktS;0;0;5;2019-10-01;2019;10;4;other
잊는다는 게;yoon hyun sang;파랑_wave;로엔트리;카카오 m;0;0;0;0;False;3XKGRbM30YMTXmxrslxhSV;single;231853;False;0.76;0.46299999999999997;0.451;0.0;0.306;-5.737;0.0334;0.218;131.593;390z2RITWBFLpD6HTC5UV2;0;0;1;2015-03-01;2015;3;1;other
잊어버리지마 (feat.태연);crush-sep-taeyeon;잊어버리지마;아메바컬쳐;카카오 m;1;2;0;0;True;1TM0n3pwhDOPZhmhDRpOLS;single;219106;False;0.451;0.6459999999999999;0.628;0.0;0.198;-5.81;0.0337;0.261;93.897;6aLdhHUqgdKE86xbtNmY8g-sep-3qNVuliS40BLgXGxhdBdqu;0;0;3;2016-01-01;2016;1;1;holiday
잊어야 한다는 마음으로;yu seung woo;`명불허전` 김광석 다시듣기;stone music entertainment;stone music entertainment;0;0;0;0;False;6cGRQmLVyi5ZhxZeLN7aLm;single;264608;False;0.735;0.39399999999999996;0.285;3.33e-06;0.568;-9.697000000000001;0.03;0.126;131.19799999999998;5ZSPRYslMYdwfwkKNcmBJf;0;0;1;2011-07-01;2011;7;3;summer
잊었나;after school;빛과 그림자 ost part 1;뮤직스펀지;nhn벅스;0;0;0;0;False;104iMblHTUX6hNBj7nuaTI;compilation;225568;False;0.114;0.774;0.9440000000000001;1.35e-06;0.0354;-2.019;0.0909;0.9520000000000001;130.048;1loWI8jVk9btgJXHgqHXPD;1;0;1;2011-12-01;2011;12;4;holiday
잊었니;baek chung kang;잊었니;페이스엔터테인먼트;지니뮤직;0;0;0;0;False;0OvLAZEk38hOWNKsqRUHDn;single;224106;False;0.531;0.418;0.534;1.77e-05;0.316;-5.319;0.028999999999999998;0.27;179.933;6GheNQRUbWmSuJNnuySYAQ;0;0;1;2015-05-01;2015;5;2;other
잊었니;lee seung chul;신들의 만찬 ost part 1;대풍콘텐츠;지니뮤직;1;0;0;0;False;3FWt5xWWsoi8BYJIgl9j2m;compilation;192078;False;0.5529999999999999;0.544;0.40399999999999997;0.0;0.27399999999999997;-9.156;0.0268;0.385;89.19200000000002;5Ecf8RR2UWFAvyeItabffF;1;0;2;2012-02-01;2012;2;1;other
잊었니;jung joon young;슈퍼스타k4 top12 part 6;stone music entertainment;stone music entertainment;0;0;0;0;False;3uE8YCOvu0fT08HY3kEHNL;single;228552;False;0.38;0.521;0.5429999999999999;0.0;0.11599999999999999;-5.553999999999999;0.027000000000000003;0.237;79.95100000000002;3mXFiCtWzoupNlWL0NwZ4c;0;1;1;2012-11-01;2012;11;4;holiday
잊을만도 한데;seo young eun;49일 ost part 1;스타엔트리엔터테인먼트;다날;0;0;0;0;False;1MvQMcVr9Gwy0tpQeU0y8h;single;250896;False;0.738;0.54;0.508;0.0;0.20600000000000002;-6.1679999999999975;0.0597;0.336;129.859;62kwqoGbwQOLwfOWnDb2iB;1;0;1;2011-03-01;2011;3;1;other
잊을만하면;crush;잊을만하면;아메바컬쳐;stone music entertainment;1;1;0;0;False;61hRzJK6bgCied3xkexpWJ;single;237411;False;0.573;0.8390000000000001;0.52;0.0;0.0724;-4.425;0.047;0.895;88.97399999999998;6aLdhHUqgdKE86xbtNmY8g;0;0;1;2018-05-01;2018;5;2;other
잊지 말기로 해;sung si kyung;winter wonderland;젤리피쉬 엔터테인먼트;stone music entertainment;1;1;1;0;True;2CWGZoZm0BlSOyM7KEobCb;album;299824;False;0.6920000000000001;0.325;0.381;3.26e-05;0.133;-6.724;0.031;0.115;127.33;7jFUYMpMUBDL4JQtMZ5ilc;0;0;1;2014-12-01;2014;12;4;holiday
잊지 말아요;s.h project;아이리스 ost;태원엔터테인먼트;stone music entertainment;0;0;0;0;False;2NaVPRRiy0rCCYjFeOq4yf;album;245013;False;0.816;0.517;0.46299999999999997;0.0;0.14400000000000002;-5.351;0.0328;0.275;136.15;1T9b7lAgnjBIERVY2pghVb;1;0;2;2010-01-01;2010;1;1;holiday
자격지심 (feat. 은하 of 여자친구);park kyung;자격지심;세븐시즌스;stone music entertainment;1;1;0;0;True;3AD7Do55BmZQan1GdhtpRw;single;204376;False;0.309;0.7609999999999999;0.7959999999999999;0.0;0.136;-4.277;0.298;0.892;102.245;0hT0UrjmzkLJouAT52ck6j;0;0;1;2016-06-01;2016;6;2;summer
자꾸만 자꾸만;shin yong jae;24;해피페이스 엔터테인먼트;stone music entertainment;1;0;0;0;False;5e3YfVSgZIGk35CSPD2hNf;single;206105;False;0.631;0.545;0.606;0.0;0.09699999999999999;-5.69;0.0866;0.262;131.51;2frFGmni9tkRgXYdXmzQvR;0;0;1;2012-08-01;2012;8;3;summer
자나깨나 (feat. 조이 of red velvet);crush-sep-joy;homemade 1;피네이션;dreamus;0;0;0;0;True;3k7ikTNf1Ms0ZfTsoe9Blk;single;199266;False;0.511;0.645;0.6409999999999999;0.0;0.19699999999999998;-6.39;0.0764;0.574;74.977;6aLdhHUqgdKE86xbtNmY8g-sep-0sYpJ0nCC8AlDrZFeAA7ub;0;0;1;2020-07-01;2020;7;3;summer
자니 (feat. dynamicduo);primary-sep-dynamicduo;자니;아메바컬쳐;stone music entertainment;0;0;0;0;True;5qQeKwoqmnc9qAvXjBKITg;single;234216;False;0.31;0.764;0.615;0.0;0.0855;-4.5310000000000015;0.149;0.797;99.91;4QDcs3XrA8uHUZ7Xt9Ytep-sep-4nvFFLtv7ZqoTr83387uK4;0;0;6;2012-03-01;2012;3;1;other
자전거;jung in&gary;자전거;리쌍컴퍼니;카카오 m;1;0;0;0;True;1IAlYRdrcjhAD5h3PVQB4a;single;238058;False;0.174;0.5539999999999999;0.9329999999999999;0.0;0.16899999999999998;-1.8780000000000001;0.0691;0.56;82.02600000000002;3jG8Bga53Fa62Kf1BTXcNH;0;0;1;2014-09-01;2014;9;3;other
자화상;suho;자화상 - the 1st mini album;sm entertainment;dreamus;0;0;0;0;False;5RLYcoMDw5y0ULlCUvMzsQ;album;230386;False;0.145;0.573;0.731;0.0;0.251;-2.667;0.0264;0.268;79.993;5zkf2Na8DKKJmtWX5Xrx3m;0;0;1;2020-04-01;2020;4;2;other
자화상 pt.2 (fake) (prod. by bewhy);bewhy;쇼미더머니 5 episode 5;stone music entertainment;stone music entertainment;0;0;0;0;False;6xpUjr8fJJVbbI7gpIlD00;compilation;283422;False;0.669;0.6459999999999999;0.9159999999999999;4.18e-05;0.0987;-4.115;0.20600000000000002;0.46299999999999997;180.06799999999996;1wsoV3RXPkxVz3PwsNRI5K;0;1;1;2016-07-01;2016;7;3;summer
작두 (feat. 넉살, huckleberry p);deepflow-sep-nucksal-sep-huckleberry p;양화;stoneship, vmc;지니뮤직;0;0;0;0;True;3JoZlEmhxOM9HrlA5NXbmu;album;287040;True;0.198;0.493;0.968;0.0;0.0776;-3.4410000000000003;0.363;0.44;167.96900000000005;4E7PyG6Vo26X1I9qURf45z-sep-6v5cGuRCZKq08nLI4WXJuB-sep-4meeMnr8eLacsB31ApsXZS;0;0;1;2017-07-01;2017;7;3;summer
작별 인사;akmu;항해;yg entertainment;yg plus;0;0;0;0;False;522GiFfQ6ok2KXgEwMf4eU;album;208138;False;0.9209999999999999;0.642;0.128;0.0;0.109;-10.382;0.0337;0.32899999999999996;135.884;6OwKE9Ez6ALxpTaKcT5ayv;0;0;1;2019-09-01;2019;9;3;other
작사가;heize;lyricist;stone music entertainment, studio blu;지니뮤직;0;0;0;0;False;5MFROL7TXwkFAeDs6rphWX;single;196120;False;0.721;0.5660000000000001;0.628;1.1400000000000001e-05;0.35200000000000004;-5.492999999999999;0.0574;0.5;139.569;5dCvSnVduaFleCnyy98JMo;0;0;1;2020-07-01;2020;7;3;summer
작업의 정석;heo young saeng;life;b2m 엔터테인먼트;stone music entertainment;0;0;0;0;False;6aeFPRjQqeHkkFTSCjQSxu;single;187499;False;0.0161;0.614;0.948;1.25e-05;0.0951;-1.42;0.078;0.847;121.005;0dRSpT2r3IopQbj3xcVrK8;0;0;1;2013-03-01;2013;3;1;other
작은 것들을 위한 시 (boy with luv) (feat. hals...;bts-sep-halsey;map of the soul _ persona;빅히트 엔터테인먼트;dreamus;1;3;1;0;True;5KawlOMHjWeUjQtnuRs22c;album;229773;False;0.0923;0.645;0.862;0.0;0.192;-4.757;0.0965;0.7979999999999999;119.991;3Nrfpe0tUJi4K4DXYWgMUX-sep-26VFTg2z8YR0cCuwLzESi2;0;0;17;2019-04-01;2019;4;2;other
작은별;akmu;play;yg entertainment;지니뮤직;1;0;0;0;False;0GSmQvH4JCghbq15NbO3kk;album;227060;False;0.764;0.701;0.392;0.0;0.12300000000000001;-7.864;0.0337;0.27699999999999997;115.06299999999999;6OwKE9Ez6ALxpTaKcT5ayv;0;0;1;2014-04-01;2014;4;2;other
잔소리;2am;잔소리;카카오 m;카카오 m;1;2;1;1;True;0irV6aEKzRaWxqHP52YILr;album;213629;True;0.10800000000000001;0.757;0.752;0.0;0.114;-4.915;0.0435;0.767;111.988;5SnaL8SsjGMHQNyqpa8Zos;0;0;3;2010-06-01;2010;6;2;summer
잔혹동화;iu;real+;카카오 m;카카오 m;1;1;0;0;False;4I7QHqHq3luA1ygpWZqqBV;single;222563;False;0.336;0.475;0.5870000000000001;0.0;0.0915;-6.077000000000001;0.026000000000000002;0.563;155.751;3HqSLMAZ3g3d5poNaI7GOU;0;0;1;2011-02-01;2011;2;1;other
잘 살고 있다;v.o.s;잘 살고 있다;스튜디오 오드리;카카오 m;0;0;0;0;False;7ICInvaSc128iJAeA6F2E5;single;203573;False;0.805;0.395;0.46399999999999997;0.0;0.131;-5.511;0.0382;0.32299999999999995;124.70200000000001;2x8nGCQ6zMQYA8oAX6Ggk2;0;0;1;2020-04-01;2020;4;2;other
잘 살고 있지롱;yun ddan ddan;잘 살고 있지롱;매직스트로베리 사운드, 딴딴한 피플;카카오 m;0;0;0;0;False;17vQWUKKxqgJOjiFDLCQp7;single;188333;False;0.637;0.634;0.506;0.0;0.201;-3.965;0.0603;0.8809999999999999;172.342;0fnx3yyvXH5E0UATpygzzt;0;0;1;2019-06-01;2019;6;2;summer
잘 알지도 못하면서;lim kim;a voice;미스틱스토리;stone music entertainment;0;0;0;0;False;04xVpmov7YWEtcdNcM5Oqx;album;317657;False;0.7070000000000001;0.489;0.517;0.0176;0.122;-8.562000000000001;0.0265;0.44299999999999995;144.04;4kGuk6HkL6hwuQrgSWISBv;0;0;1;2013-06-01;2013;6;2;summer
잘 알지도 못하면서;lyn;보스를 지켜라 ost part 2;sbs 콘텐츠허브;sbs 콘텐츠허브;0;0;0;0;False;4QWgBQYda0mju4OgmuYYCN;single;259390;False;0.685;0.31;0.59;0.0;0.113;-5.256;0.136;0.242;203.797;1A6WCseWiK22oxqodg7vcy;1;0;1;2011-08-01;2011;8;3;summer
잘 있나요;the one;구가의 서 ost part 6;삼화네트웍스;카카오 m;1;0;0;0;False;0PtqqlvL7EV0s2OZnEEZSc;compilation;230217;False;0.765;0.41;0.484;0.0;0.377;-7.267;0.0303;0.242;137.60299999999998;45bdB3tKdnF4s1z2fXHVmm;1;0;1;2013-06-01;2013;6;2;summer
잘 있나요 (acoustic ver.);choi jin hyuk;구가의 서 ost special;삼화네트웍스;카카오 m;1;0;0;0;False;1C7tLaxX1OcgRltQIzkBOE;single;215038;False;0.794;0.4970000000000001;0.332;0.0;0.11699999999999999;-6.8229999999999995;0.0339;0.239;137.91899999999998;4PhB9VPc6wtRPpY0xuXrFF;1;0;1;2013-06-01;2013;6;2;summer
잘 지내니 (feat. 넋업샨);maybee(메이비);잘 지내니;블루브릿지;nhn벅스;0;0;0;0;True;1eoJLf8s8jcvbkytvzGtx8;single;242233;False;0.257;0.649;0.715;0.0;0.0857;-3.714;0.0402;0.726;116.426;6KFWJVrfcfJlBdzmrT9PfH;0;0;1;2013-08-01;2013;8;3;summer
잘 지내요;jung seung hwan;라이프 ost part 6;씨그널엔터테인먼트그룹;지니뮤직;0;0;0;0;False;2wI1WozoXEIbKWV8bF5vV2;single;227762;False;0.584;0.335;0.39799999999999996;0.0;0.113;-6.903;0.0299;0.121;138.14;7l8rOFwZFQ3G0sgZ7gjGng;1;0;2;2018-12-01;2018;12;4;holiday
잘나가서 그래 (feat. 정일훈 of btob);hyuna-sep-il hoon jung;a+;플레이엠엔터테인먼트;universal music;0;0;0;0;True;0AgMJriVSGWjN8WLaCqnDv;single;202546;False;0.00472;0.843;0.833;0.00114;0.29;-3.32;0.226;0.6809999999999999;102.12799999999999;3UwlejyX2b458azZ7eCnHb-sep-38msH2cFK8ui3GvbWqumqk;0;0;1;2015-10-01;2015;10;4;other
잘됐으면 좋겠다;hong dae kwang;잘됐으면 좋겠다;mmo엔터테인먼트, stone music entertainment;stone music entertainment;0;0;0;0;False;5HtJpXmalAkItFqQn79qF3;single;220523;False;0.282;0.654;0.898;0.0;0.158;-2.728;0.040999999999999995;0.617;115.505;6uzSh44SrjshRLiZ3qt8hp;0;0;1;2015-05-01;2015;5;2;other
잘못된 만남;kim gun mo;3집 잘못된 만남;-;지니뮤직;1;0;0;0;False;5xYps20oq3shRA3TZsSkPI;album;258160;False;0.0358;0.726;0.96;6.38e-05;0.0374;-3.429;0.0459;0.856;137.914;7ueOlHsDGBjqZfjpDj4oJO;0;0;1;2015-01-01;2015;1;1;holiday
잘못했어;2am;잘못했어;빅히트엔터테인먼트 & jyp엔터테인먼트;카카오 m;1;1;1;0;False;6PHctRrk4oCNORizN1TEbe;album;195906;False;0.207;0.574;0.772;0.0;0.151;-3.093;0.03;0.5429999999999999;136.857;5SnaL8SsjGMHQNyqpa8Zos;0;0;2;2010-03-01;2010;3;1;other
잘자요 굿나잇;b1a4;the b1a4 ⅰ (ignition) (special edition...;wm엔터테인먼트;포니캐년코리아;1;0;0;0;False;3YOXYubEvnOp0SP6rKzcyG;album;200248;False;0.0375;0.725;0.8390000000000001;0.0;0.14400000000000002;-3.517;0.0351;0.889;132.97299999999998;3sxWOFw4MSN54SIQ8np6iG;0;0;1;2012-06-01;2012;6;2;summer
잘할 걸;busker busker;버스커버스커 2집;청춘뮤직, stone music entertainment;stone music entertainment;1;2;0;0;False;6t6riYF9r4gdSPawYDT7Ll;album;256331;False;0.342;0.555;0.584;2.11e-05;0.187;-6.37;0.0267;0.203;159.939;6jgrgDBt1SbtNbc25sLaTH;0;0;2;2013-09-01;2013;9;3;other
잘해 주지 마요;kim jong guk;eleventh story;원오원엔터테인먼트;카카오 m;1;0;0;0;False;3rwF9WeowTsNezHtxFJFe1;album;241580;False;0.584;0.698;0.48;0.0;0.14;-8.621;0.0503;0.222;105.85;6TVL3a6bpW4eiiZJV1Fawr;0;0;2;2010-01-01;2010;1;1;holiday
잘해줘봐야;girl's day;girl`s day party #2;드림티 엔터테인먼트;에이앤지모즈;0;0;0;0;False;1MuPc23qU4nhuRwZRcWrYi;single;205506;False;0.0354;0.521;0.973;7.01e-05;0.311;-1.4069999999999998;0.11800000000000001;0.578;148.938;13kJgvU22LHMsJtGWLmx7W;0;0;1;2010-11-01;2010;11;4;holiday
잠 못 드는 밤 비는 내리고;iu;꽃갈피 둘;페이브엔터테인먼트,카카오 m;카카오 m;1;0;0;0;False;546tamGotuR5Mhbe35ONAv;single;266516;False;0.727;0.7609999999999999;0.456;0.000103;0.14300000000000002;-7.817;0.0461;0.46;91.02799999999999;3HqSLMAZ3g3d5poNaI7GOU;0;0;2;2017-09-01;2017;9;3;other
잠 못드는 밤 (feat. 펀치(punch));crush-sep-punch;괜찮아 사랑이야 ost part 3;stone music entertainment, 가지컨텐츠;stone music entertainment;1;1;0;0;True;06qX0YB7c6ePHglG14TN39;compilation;237539;False;0.449;0.599;0.575;9.44e-05;0.298;-5.7920000000000025;0.0315;0.491;151.994;6aLdhHUqgdKE86xbtNmY8g-sep-2FgZrgTMX6Sk0VNcOsEPmm;1;0;1;2014-08-01;2014;8;3;summer
잠깐만;i.o.i;miss me?;ymc엔터테인먼트;카카오 m;0;0;0;0;False;6pNnFX9cQquyugyvTgbSLc;single;184934;False;0.131;0.535;0.94;0.0;0.128;-1.0070000000000001;0.0513;0.841;74.98899999999998;6RKnXXyprPjhBdCvL802Ku;0;0;1;2016-11-01;2016;11;4;holiday
잠수교 (sing the road #02);j.y. park-sep-jung seung hwan;sing the road;jyp entertainment;지니뮤직;0;0;0;0;True;2ciucWGGWYSm7rJkCHdQxn;single;229746;False;0.258;0.638;0.498;0.0;0.0951;-7.6770000000000005;0.0399;0.318;80.036;1TTx0YcbKUtJIZY1HEnh9B-sep-7l8rOFwZFQ3G0sgZ7gjGng;0;0;1;2015-09-01;2015;9;3;other
잠시 안녕처럼;ailee;운명처럼 널 사랑해 ost part 6;포레스트미디어;카카오 m;1;0;0;0;False;1G6hAKQDUeSRBDkcZyB0mD;single;256305;False;0.7879999999999999;0.292;0.562;0.0;0.203;-5.193;0.031;0.217;139.279;3uGFTJ7JMllvhgGpumieHF;1;0;1;2014-08-01;2014;8;3;summer
잠시만 안녕 (original);m.c the max;m.c the max!;you & i entertainment;오감엔터테인먼트;0;0;0;0;False;7fyEwJts3Fv2D4MIt5I1M9;album;408678;False;0.0366;0.405;0.617;2.29e-06;0.11;-6.16;0.0286;0.16899999999999998;74.983;3MaRWfwKpbYnkYHC5gRKYo;0;0;1;2015-02-01;2015;2;1;other
장마;mamamoo;장마;rbw;카카오 m;1;1;0;0;False;7u0ErMhA3PliMLkph2jlCM;single;222285;False;0.8059999999999999;0.677;0.6;0.0;0.21899999999999997;-4.448;0.0543;0.614;91.05799999999999;0XATRDCYuuGhk0oE7C0o5G;0;0;1;2018-07-01;2018;7;3;summer
재미없어;bigbang;빅뱅 미니앨범 5집 alive;yg entertainment;지니뮤직;1;0;0;0;False;36UC3m4kBQi4NewZ6TUKfU;album;222186;False;0.0062;0.7659999999999999;0.557;0.0;0.0819;-6.867999999999999;0.0491;0.747;124.025;4Kxlr1PRlDKEB0ekOCyHgX;0;0;1;2012-03-01;2012;3;1;other
재연 (an encore);shinee;odd - the 4th album;sm entertainment;지니뮤직;0;0;0;0;False;2BanAml9j9AQjqFhLVILTm;album;244998;False;0.0983;0.5379999999999999;0.762;0.0;0.0862;-4.051;0.0292;0.23;118.05;2hRQKC0gqlZGPrmUKbcchR;0;0;1;2015-05-01;2015;5;2;other
잼잼;iu;palette;페이브엔터테인먼트,카카오 m;카카오 m;1;0;0;0;False;3h7WIL3B6nP3171zl6HWj8;album;218160;False;0.121;0.733;0.6970000000000001;3.72e-06;0.218;-4.622;0.0544;0.38799999999999996;116.01899999999999;3HqSLMAZ3g3d5poNaI7GOU;0;0;1;2017-04-01;2017;4;2;other
저 별;heize;저 별;stone music entertainment;stone music entertainment;1;1;1;0;False;5TZXc0oTCm0FoarV8OGGP3;single;218280;False;0.5720000000000001;0.509;0.47100000000000003;0.0;0.38;-6.374;0.0721;0.306;68.426;5dCvSnVduaFleCnyy98JMo;0;0;2;2016-12-01;2016;12;4;holiday
저녁 하늘;ailee;invitation;ymc엔터테인먼트;카카오 m;0;0;0;0;False;5hpeThtSukQ7R00YS8AKK8;single;233926;False;0.665;0.596;0.611;0.0;0.141;-3.505;0.0288;0.214;128.97299999999998;3uGFTJ7JMllvhgGpumieHF;0;0;4;2012-10-01;2012;10;4;other
전 여자친구에게 (feat. 선우정아);san e-sep-seonwoo jeonga;`not` based on the true story;브랜뉴뮤직;카카오 m;0;0;0;0;True;6L7uQoE9bgDdfWDm4wUB62;album;355280;True;0.44799999999999995;0.44;0.872;0.0;0.292;-3.161;0.45799999999999996;0.5770000000000001;78.503;61MMiylth1injW39oZBuYB-sep-56DrylrPLii0xOTumEVfUz;0;0;1;2013-12-01;2013;12;4;holiday
전야 (前夜) (the eve);exo;the war - the 4th album;sm entertainment;지니뮤직;0;0;0;0;False;2ujA6F1cpk3m8lsPE5aKua;album;176026;False;0.0223;0.636;0.7020000000000001;0.0;0.293;-5.352;0.0334;0.516;135.10399999999998;3cjEqqelV9zb4BYE3qDQ4O;0;0;1;2017-09-01;2017;9;3;other
전원일기 (田園日記);티아라 n4-sep-이단옆차기-sep-태운;전원일기;코어컨텐츠미디어;카카오 m;1;0;0;0;True;6blMVHtZizzhxrlJlNAJGZ;single;231506;False;0.004529999999999999;0.6579999999999999;0.831;8.17e-06;0.166;-3.698;0.0396;0.5429999999999999;127.98700000000001;4FmHnoJVaI2VjDQMwJ2iur-sep-5ciC7ycrnysyUppSxeiMQ8-sep-5SVcVsbO5VwHBbWeSfdKUp;0;0;1;2013-05-01;2013;5;2;other
